ophys_session_id,date_of_acquisition,rig_id,rig_name,screen_center_x_mm,screen_center_y_mm,screen_center_z_mm
754850425,9/18/18 20:10,604519819,CAM2P.6,118.6,86.2,31.6
754851762,,,,,,
754852105,21:39.2,480119305,CAM2P.1,118.6,86.2,31.6
754857410,01:11.3,523490080,CAM2P.5,118.6,86.2,31.6
754862730,25:15.6,506540632,CAM2P.3,118.6,86.2,31.6
755023986,33:25.9,480119307,CAM2P.2,118.6,86.2,31.6
755024030,49:31.3,480119305,CAM2P.1,118.6,86.2,31.6
755024607,13:21.0,506540632,CAM2P.3,118.6,86.2,31.6
755151705,9/19/18 16:27,,,,,
755203865,36:18.1,480119305,CAM2P.1,118.6,86.2,31.6
755206545,15:54.9,480119307,CAM2P.2,118.6,86.2,31.6
755225483,00:31.8,506540632,CAM2P.3,118.6,86.2,31.6
755270032,,,,,,
755284814,,,,,,
755319116,,,,,,
755329431,,,,,,
755371225,,,,,,
755428859,47:46.1,480119305,CAM2P.1,118.6,86.2,31.6
755468061,29:07.7,480119307,CAM2P.2,118.6,86.2,31.6
755470592,9/19/18 19:53,604519819,CAM2P.6,118.6,86.2,31.6
755502025,41:02.6,722885523,DS.1,118.6,86.2,31.6
755539561,39:53.7,506540632,CAM2P.3,118.6,86.2,31.6
755543764,43:20.1,480119305,CAM2P.1,118.6,86.2,31.6
755605536,47:57.8,480119307,CAM2P.2,118.6,86.2,31.6
755667811,33:08.3,480119307,CAM2P.2,118.6,86.2,31.6
755667917,52:27.2,480119305,CAM2P.1,118.6,86.2,31.6
755667936,58:15.9,523490080,CAM2P.5,118.6,86.2,31.6
755783669,47:07.3,506540632,CAM2P.3,118.6,86.2,31.6
755802314,14:13.3,480119305,CAM2P.1,118.6,86.2,31.6
755803847,48:55.7,480119307,CAM2P.2,118.6,86.2,31.6
755815852,9/20/18 16:43,604519819,CAM2P.6,118.6,86.2,31.6
755930941,26:23.9,506540632,CAM2P.3,118.6,86.2,31.6
756044363,22:33.6,506540632,CAM2P.3,118.6,86.2,31.6
756070455,53:08.5,480119305,CAM2P.1,118.6,86.2,31.6
756074695,31:52.1,769904239,MESO.1,118.6,86.2,31.6
756097456,,,,,,
756102026,23:22.8,480119307,CAM2P.2,118.6,86.2,31.6
756132781,48:04.7,506540632,CAM2P.3,118.6,86.2,31.6
756132787,28:48.4,480119307,CAM2P.2,118.6,86.2,31.6
756132822,43:41.0,480119305,CAM2P.1,118.6,86.2,31.6
756293258,20:30.6,506540632,CAM2P.3,118.6,86.2,31.6
756304727,9/21/18 17:07,,,,,
756306828,9/21/18 17:09,604519819,CAM2P.6,118.6,86.2,31.6
756562683,21:18.1,480119305,CAM2P.1,118.6,86.2,31.6
756565197,9/21/18 19:57,604519819,CAM2P.6,118.6,86.2,31.6
756596202,49:22.9,506540632,CAM2P.3,118.6,86.2,31.6
756623201,,,,,,
756658547,18:30.9,523490076,CAM2P.4,118.6,86.2,31.6
756664996,42:18.2,722885523,DS.1,118.6,86.2,31.6
756685538,46:36.6,480119307,CAM2P.2,118.6,86.2,31.6
756817350,24:25.9,480119307,CAM2P.2,118.6,86.2,31.6
756817370,38:16.5,480119305,CAM2P.1,118.6,86.2,31.6
756870261,33:47.8,506540632,CAM2P.3,118.6,86.2,31.6
757050730,55:59.6,523490080,CAM2P.5,118.6,86.2,31.6
757052936,29:06.1,480119307,CAM2P.2,118.6,86.2,31.6
757161238,46:39.9,604519819,CAM2P.6,118.6,86.2,31.6
757182649,,,,,,
757283493,55:36.3,480119307,CAM2P.2,118.6,86.2,31.6
757320760,30:20.8,480119305,CAM2P.1,118.6,86.2,31.6
757383725,,,,,,
757426772,43:55.9,722885523,DS.1,118.6,86.2,31.6
757432658,15:30.5,523490080,CAM2P.5,118.6,86.2,31.6
757449804,10:59.4,480119305,CAM2P.1,118.6,86.2,31.6
757577339,21:59.9,480119307,CAM2P.2,118.6,86.2,31.6
757599033,14:34.5,506540632,CAM2P.3,118.6,86.2,31.6
757638708,22:01.4,480119307,CAM2P.2,118.6,86.2,31.6
757638799,33:04.2,480119305,CAM2P.1,118.6,86.2,31.6
757856121,58:14.2,506540632,CAM2P.3,118.6,86.2,31.6
757865337,19:25.3,722885523,DS.1,118.6,86.2,31.6
757904387,33:16.1,480119305,CAM2P.1,118.6,86.2,31.6
757949487,31:07.0,480119307,CAM2P.2,118.6,86.2,31.6
757996703,9/25/18 19:47,604519819,CAM2P.6,118.6,86.2,31.6
758000279,11:01.3,480119305,CAM2P.1,118.6,86.2,31.6
758022586,9/25/18 20:11,,,,,
758034970,50:01.1,722885523,DS.1,118.6,86.2,31.6
758111691,53:34.5,480119305,CAM2P.1,118.6,86.2,31.6
758131165,,,,,,
758153424,,,,,,
758174708,14:31.2,480119307,CAM2P.2,118.6,86.2,31.6
758180676,9/25/18 22:58,604519819,CAM2P.6,118.6,86.2,31.6
758211190,09:33.6,506540632,CAM2P.3,118.6,86.2,31.6
758334816,25:00.0,480119307,CAM2P.2,118.6,86.2,31.6
758334831,36:37.4,480119305,CAM2P.1,118.6,86.2,31.6
758397682,27:46.1,506540632,CAM2P.3,118.6,86.2,31.6
758519303,29:17.5,480119307,CAM2P.2,118.6,86.2,31.6
758545583,52:27.3,480119305,CAM2P.1,118.6,86.2,31.6
758548901,09:37.4,722885523,DS.1,118.6,86.2,31.6
758553878,9/26/18 17:42,,,,,
758659540,34:54.9,480119307,CAM2P.2,118.6,86.2,31.6
758708920,54:45.1,722885523,DS.1,118.6,86.2,31.6
758761513,25:40.0,480119305,CAM2P.1,118.6,86.2,31.6
758833103,46:25.2,604519819,CAM2P.6,118.6,86.2,31.6
758917184,03:21.6,480119305,CAM2P.1,118.6,86.2,31.6
758931025,,,,,,
759014564,55:27.7,480119307,CAM2P.2,118.6,86.2,31.6
759064536,25:29.4,480119307,CAM2P.2,118.6,86.2,31.6
759165389,16:34.3,523490080,CAM2P.5,118.6,86.2,31.6
759187732,,,,,,
759189643,26:32.0,480119307,CAM2P.2,118.6,86.2,31.6
759205549,,,,,,
759234490,24:29.7,506540632,CAM2P.3,118.6,86.2,31.6
759237373,42:08.3,722885523,DS.1,118.6,86.2,31.6
759238498,42:32.9,480119305,CAM2P.1,118.6,86.2,31.6
759251743,26:39.0,480119305,CAM2P.1,118.6,86.2,31.6
759251754,26:21.2,506540632,CAM2P.3,118.6,86.2,31.6
759253020,,,,,,
759254524,9/27/18 23:11,722885523,DS.1,118.6,86.2,31.6
759273323,24:29.1,506540632,CAM2P.3,118.6,86.2,31.6
759277416,04:28.5,480119307,CAM2P.2,118.6,86.2,31.6
759291167,26:03.4,480119307,CAM2P.2,118.6,86.2,31.6
759291234,42:19.9,480119305,CAM2P.1,118.6,86.2,31.6
759332825,04:09.5,506540632,CAM2P.3,118.6,86.2,31.6
759389022,02:44.7,523490080,CAM2P.5,118.6,86.2,31.6
759460474,33:49.3,506540632,CAM2P.3,118.6,86.2,31.6
759476253,39:21.4,480119307,CAM2P.2,118.6,86.2,31.6
759537449,9/28/18 15:44,,,,,
759543463,9/28/18 15:53,,,,,
759546438,9/28/18 15:57,,,,,
759553010,51:28.4,480119307,CAM2P.2,118.6,86.2,31.6
759624783,33:52.8,480119307,CAM2P.2,118.6,86.2,31.6
759624931,50:51.9,523490080,CAM2P.5,118.6,86.2,31.6
759639016,10/1/18 15:57,,,,,
759649537,47:02.5,523490080,CAM2P.5,118.6,86.2,31.6
759660390,28:33.5,480119307,CAM2P.2,118.6,86.2,31.6
759663321,26:03.1,506540632,CAM2P.3,118.6,86.2,31.6
759666166,02:56.5,480119305,CAM2P.1,118.6,86.2,31.6
759666856,10/1/18 17:59,604519819,CAM2P.6,118.6,86.2,31.6
759669843,56:51.3,722885523,DS.1,118.6,86.2,31.6
759680017,10/1/18 19:08,,,,,
759720136,40:36.8,722885523,DS.1,118.6,86.2,31.6
759732894,18:09.2,523490076,CAM2P.4,118.6,86.2,31.6
759739706,49:21.0,480119307,CAM2P.2,118.6,86.2,31.6
759751370,20:33.4,722885523,DS.1,118.6,86.2,31.6
759753519,54:50.2,523490080,CAM2P.5,118.6,86.2,31.6
759764140,07:46.7,,,,,
759788126,24:04.1,,,,,
759788744,10/1/18 17:25,,,,,
759790274,30:40.0,,,,,
759816795,55:43.0,523490080,CAM2P.5,118.6,86.2,31.6
759859612,22:06.0,722885523,DS.1,118.6,86.2,31.6
759869847,25:26.5,523490080,CAM2P.5,118.6,86.2,31.6
759871474,10/2/18 17:21,604519819,CAM2P.6,118.6,86.2,31.6
759872185,37:41.0,480119305,CAM2P.1,118.6,86.2,31.6
759897074,03:09.1,722885523,DS.1,118.6,86.2,31.6
759914365,58:43.8,506540632,CAM2P.3,118.6,86.2,31.6
759920238,39:00.1,480119307,CAM2P.2,118.6,86.2,31.6
759945575,05:04.2,480119305,CAM2P.1,118.6,86.2,31.6
759957207,00:04.6,722885523,DS.1,118.6,86.2,31.6
759960896,47:29.7,523490080,CAM2P.5,118.6,86.2,31.6
759993898,31:40.7,480119307,CAM2P.2,118.6,86.2,31.6
759996771,10/2/18 21:14,,,,,
760007630,38:05.8,722885523,DS.1,118.6,86.2,31.6
760035722,10/3/18 0:00,,,,,
760109664,06:45.0,523490080,CAM2P.5,118.6,86.2,31.6
760216980,33:30.0,506540632,CAM2P.3,118.6,86.2,31.6
760217888,52:21.8,523490080,CAM2P.5,118.6,86.2,31.6
760219738,,,,,,
760236258,04:34.1,722885523,DS.1,118.6,86.2,31.6
760260459,48:57.6,480119307,CAM2P.2,118.6,86.2,31.6
760269100,02:53.8,480119305,CAM2P.1,118.6,86.2,31.6
760316094,10/3/18 18:10,604519819,CAM2P.6,118.6,86.2,31.6
760385125,50:53.6,480119307,CAM2P.2,118.6,86.2,31.6
760393927,17:27.8,480119305,CAM2P.1,118.6,86.2,31.6
760395105,34:32.7,722885523,DS.1,118.6,86.2,31.6
760413352,58:33.7,523490080,CAM2P.5,118.6,86.2,31.6
760419344,14:15.8,722885523,DS.1,118.6,86.2,31.6
760422035,44:08.0,506540632,CAM2P.3,118.6,86.2,31.6
760628273,39:25.4,506540632,CAM2P.3,118.6,86.2,31.6
760628295,53:00.3,523490080,CAM2P.5,118.6,86.2,31.6
760654884,27:07.1,722885523,DS.1,118.6,86.2,31.6
760659782,38:16.3,480119307,CAM2P.2,118.6,86.2,31.6
760666092,10/4/18 17:41,604519819,CAM2P.6,118.6,86.2,31.6
760675709,03:35.5,506540632,CAM2P.3,118.6,86.2,31.6
760677430,12:49.0,722885523,DS.1,118.6,86.2,31.6
760693652,43:19.0,523490080,CAM2P.5,118.6,86.2,31.6
760693719,53:49.4,480119305,CAM2P.1,118.6,86.2,31.6
760694367,45:44.3,722885523,DS.1,118.6,86.2,31.6
760694451,10/4/18 20:27,,,,,
760695901,10/4/18 21:19,,,,,
760695905,39:05.0,523490080,CAM2P.5,118.6,86.2,31.6
760801645,10/5/18 15:59,,,,,
760807938,02:32.4,523490080,CAM2P.5,118.6,86.2,31.6
760839925,10:35.8,,,,,
760885292,41:06.6,506540632,CAM2P.3,118.6,86.2,31.6
760890030,02:57.5,523490080,CAM2P.5,118.6,86.2,31.6
760891059,10/5/18 19:12,604519819,CAM2P.6,118.6,86.2,31.6
760932758,30:49.3,480119305,CAM2P.1,118.6,86.2,31.6
760950856,10/5/18 20:54,604519819,CAM2P.6,118.6,86.2,31.6
760965194,23:31.6,523490080,CAM2P.5,118.6,86.2,31.6
760966307,51:43.1,,,,,
760969438,00:15.5,,,,,
760971904,07:37.1,,,,,
760976160,20:06.8,,,,,
760986930,26:20.9,506540632,CAM2P.3,118.6,86.2,31.6
761142234,53:23.3,523490080,CAM2P.5,118.6,86.2,31.6
761206442,31:14.3,506540632,CAM2P.3,118.6,86.2,31.6
761229754,15:20.9,506540632,CAM2P.3,118.6,86.2,31.6
761269197,29:46.3,480119307,CAM2P.2,118.6,86.2,31.6
761301325,46:30.0,523490080,CAM2P.5,118.6,86.2,31.6
761308234,05:31.5,,,,,
761310222,10/8/18 18:39,722885523,DS.1,118.6,86.2,31.6
761312892,11:11.7,,,,,
761319571,15:35.1,,,,,
761355100,10:53.0,480119305,CAM2P.1,118.6,86.2,31.6
761396826,33:01.2,480119307,CAM2P.2,118.6,86.2,31.6
761420250,10/8/18 20:16,722885523,DS.1,118.6,86.2,31.6
761435340,07:12.2,,,,,
761446304,18:25.7,,,,,
761457506,31:00.5,,,,,
761461412,35:36.3,,,,,
761470038,48:52.7,,,,,
761491015,,,,,,
761498421,10/8/18 21:41,,,,,
761515790,43:06.6,722885523,DS.1,118.6,86.2,31.6
761535748,53:17.2,523490080,CAM2P.5,118.6,86.2,31.6
761624763,22:54.9,480119307,CAM2P.2,118.6,86.2,31.6
761625257,46:53.7,523490080,CAM2P.5,118.6,86.2,31.6
761660621,46:53.6,506540632,CAM2P.3,118.6,86.2,31.6
761712005,21:49.9,506540632,CAM2P.3,118.6,86.2,31.6
761713448,25:58.0,523490080,CAM2P.5,118.6,86.2,31.6
761721390,,,,,,
761730740,50:37.3,480119307,CAM2P.2,118.6,86.2,31.6
761754307,47:05.7,,,,,
761758169,57:54.1,,,,,
761764952,36:04.0,722885523,DS.1,118.6,86.2,31.6
761781628,16:22.3,480119305,CAM2P.1,118.6,86.2,31.6
761788586,53:52.8,480119307,CAM2P.2,118.6,86.2,31.6
761790581,10:36.4,523490080,CAM2P.5,118.6,86.2,31.6
761791369,36:18.4,,,,,
761795861,14:31.5,722885523,DS.1,118.6,86.2,31.6
761804824,10/9/18 20:09,,,,,
761816656,59:30.4,506540632,CAM2P.3,118.6,86.2,31.6
761826312,26:17.0,480119305,CAM2P.1,118.6,86.2,31.6
761831787,59:50.9,722885523,DS.1,118.6,86.2,31.6
761835404,10/9/18 22:50,604519819,CAM2P.6,118.6,86.2,31.6
761837049,32:02.9,722885523,DS.1,118.6,86.2,31.6
761875230,38:29.7,523490080,CAM2P.5,118.6,86.2,31.6
761944562,02:30.8,480119307,CAM2P.2,118.6,86.2,31.6
762088587,14:26.8,480119305,CAM2P.1,118.6,86.2,31.6
762111420,05:31.0,480119307,CAM2P.2,118.6,86.2,31.6
762166347,10/10/18 21:31,604519819,CAM2P.6,118.6,86.2,31.6
762191171,10/10/18 23:56,604519819,CAM2P.6,118.6,86.2,31.6
762250376,59:36.2,480119307,CAM2P.2,118.6,86.2,31.6
762250418,50:01.5,523490080,CAM2P.5,118.6,86.2,31.6
762308453,29:31.9,506540632,CAM2P.3,118.6,86.2,31.6
762370283,00:25.7,506540632,CAM2P.3,118.6,86.2,31.6
762371924,39:13.7,523490080,CAM2P.5,118.6,86.2,31.6
762415169,40:57.7,480119307,CAM2P.2,118.6,86.2,31.6
762456834,,,,,,
762617359,10/11/18 19:32,,,,,
762645470,49:33.9,523490080,CAM2P.5,118.6,86.2,31.6
762656304,10/11/18 20:08,,,,,
762656639,28:01.4,480119307,CAM2P.2,118.6,86.2,31.6
762707625,38:11.7,506540632,CAM2P.3,118.6,86.2,31.6
762708648,39:13.9,722885523,DS.1,118.6,86.2,31.6
762736891,13:52.4,722885523,DS.1,118.6,86.2,31.6
762753536,28:08.1,762899596,3Pscope,,,
762878275,38:54.9,506540632,CAM2P.3,118.6,86.2,31.6
762878278,59:54.4,523490080,CAM2P.5,118.6,86.2,31.6
763024171,33:36.8,,,,,
763145551,59:05.8,523490080,CAM2P.5,118.6,86.2,31.6
763153227,51:55.0,480119305,CAM2P.1,118.6,86.2,31.6
763196272,15:29.5,480119307,CAM2P.2,118.6,86.2,31.6
763202291,,,,,,
763209506,,,,,,
763250136,09:31.6,722885523,DS.1,118.6,86.2,31.6
763308757,25:27.9,523490080,CAM2P.5,118.6,86.2,31.6
763351104,39:14.6,722885523,DS.1,118.6,86.2,31.6
763365039,10/12/18 22:33,,,,,
763447112,52:12.9,523490080,CAM2P.5,118.6,86.2,31.6
763447624,18:27.3,506540632,CAM2P.3,118.6,86.2,31.6
763603066,57:15.1,506540632,CAM2P.3,118.6,86.2,31.6
763603124,16:28.6,523490080,CAM2P.5,118.6,86.2,31.6
763646681,34:10.8,480119307,CAM2P.2,118.6,86.2,31.6
763698793,28:07.0,722885523,DS.1,118.6,86.2,31.6
763782046,32:31.7,480119305,CAM2P.1,118.6,86.2,31.6
763822019,03:28.4,480119307,CAM2P.2,118.6,86.2,31.6
763834768,11:26.7,722885523,DS.1,118.6,86.2,31.6
763845555,10/16/18 16:53,,,,,
763853774,05:43.0,,,,,
763858747,10:14.3,,,,,
763902629,32:30.7,523490080,CAM2P.5,118.6,86.2,31.6
763941416,00:05.0,722885523,DS.1,118.6,86.2,31.6
764175792,27:40.4,480119307,CAM2P.2,118.6,86.2,31.6
763959495,06:15.6,506540632,CAM2P.3,118.6,86.2,31.6
764456668,51:41.5,480119307,CAM2P.2,118.6,86.2,31.6
764177879,47:58.4,523490080,CAM2P.5,118.6,86.2,31.6
764182166,45:37.7,480119305,CAM2P.1,118.6,86.2,31.6
764184844,10/16/18 15:49,,,,,
764270634,06:33.7,506540632,CAM2P.3,118.6,86.2,31.6
764348964,17:25.0,523490080,CAM2P.5,118.6,86.2,31.6
764433303,31:43.4,722885523,DS.1,118.6,86.2,31.6
764439415,29:48.9,480119305,CAM2P.1,118.6,86.2,31.6
763949859,02:26.8,480119307,CAM2P.2,118.6,86.2,31.6
764492705,20:03.5,722885523,DS.1,118.6,86.2,31.6
764554525,31:13.9,480119307,CAM2P.2,118.6,86.2,31.6
764555173,46:35.5,480119305,CAM2P.1,118.6,86.2,31.6
764675369,27:42.3,722885523,DS.1,118.6,86.2,31.6
764704289,33:52.4,480119307,CAM2P.2,118.6,86.2,31.6
764772174,58:52.1,480119305,CAM2P.1,118.6,86.2,31.6
764776573,01:08.7,722885523,DS.1,118.6,86.2,31.6
764797295,27:36.5,480119307,CAM2P.2,118.6,86.2,31.6
764896086,03:06.2,506540632,CAM2P.3,118.6,86.2,31.6
764897534,15:05.8,480119307,CAM2P.2,118.6,86.2,31.6
764902613,02:13.4,,,,,
765000590,26:22.4,480119307,CAM2P.2,118.6,86.2,31.6
765019765,37:24.0,480119305,CAM2P.1,118.6,86.2,31.6
765193831,30:52.8,480119307,CAM2P.2,118.6,86.2,31.6
765200607,48:36.2,722885523,DS.1,118.6,86.2,31.6
765201528,17:58.9,523490076,CAM2P.4,118.6,86.2,31.6
765319660,24:14.1,722885523,DS.1,118.6,86.2,31.6
765381030,26:39.0,480119305,CAM2P.1,118.6,86.2,31.6
765386317,58:52.8,769904239,MESO.1,118.6,86.2,31.6
765388685,07:49.9,506540632,CAM2P.3,118.6,86.2,31.6
765388758,47:12.3,480119307,CAM2P.2,118.6,86.2,31.6
765391103,20:45.2,523490080,CAM2P.5,118.6,86.2,31.6
765409309,10/18/18 15:00,722885523,DS.1,118.6,86.2,31.6
765423149,10/18/18 22:31,604519819,CAM2P.6,118.6,86.2,31.6
765427689,18:29.8,480119307,CAM2P.2,118.6,86.2,31.6
765555852,25:27.4,480119307,CAM2P.2,118.6,86.2,31.6
765556204,35:27.4,480119305,CAM2P.1,118.6,86.2,31.6
765653210,42:47.8,523490076,CAM2P.4,118.6,86.2,31.6
765884228,29:03.8,480119305,CAM2P.1,118.6,86.2,31.6
765917553,08:30.9,769904239,MESO.1,118.6,86.2,31.6
765930355,56:36.0,480119307,CAM2P.2,118.6,86.2,31.6
765930981,10:21.1,722885523,DS.1,118.6,86.2,31.6
766053999,51:05.3,722885523,DS.1,118.6,86.2,31.6
766320553,29:45.1,523490076,CAM2P.4,118.6,86.2,31.6
766321179,25:29.6,480119307,CAM2P.2,118.6,86.2,31.6
766321238,40:47.1,480119305,CAM2P.1,118.6,86.2,31.6
766394154,32:34.1,506540632,CAM2P.3,118.6,86.2,31.6
766502238,28:24.2,480119307,CAM2P.2,118.6,86.2,31.6
766591030,02:23.2,722885523,DS.1,118.6,86.2,31.6
766633259,14:18.9,480119305,CAM2P.1,118.6,86.2,31.6
766651427,32:25.7,480119307,CAM2P.2,118.6,86.2,31.6
766725279,10/22/18 20:45,604519819,CAM2P.6,118.6,86.2,31.6
766747739,13:01.6,506540632,CAM2P.3,118.6,86.2,31.6
766755565,05:54.7,523490080,CAM2P.5,118.6,86.2,31.6
766755592,10/22/18 22:40,604519819,CAM2P.6,118.6,86.2,31.6
766755831,51:31.6,480119307,CAM2P.2,118.6,86.2,31.6
766775808,16:09.9,523490080,CAM2P.5,118.6,86.2,31.6
766830331,37:37.2,480119307,CAM2P.2,118.6,86.2,31.6
766830752,59:25.1,480119305,CAM2P.1,118.6,86.2,31.6
766910773,10/23/18 17:14,,,,,
766910785,36:38.9,523490080,CAM2P.5,118.6,86.2,31.6
766950687,12:39.8,523490080,CAM2P.5,118.6,86.2,31.6
767045388,05:51.9,506540632,CAM2P.3,118.6,86.2,31.6
767170968,26:26.5,523490080,CAM2P.5,118.6,86.2,31.6
767181211,07:45.2,769904239,MESO.1,118.6,86.2,31.6
767197768,10/23/18 20:16,604519819,CAM2P.6,118.6,86.2,31.6
767222072,50:35.9,523490076,CAM2P.4,118.6,86.2,31.6
767254594,09:32.1,480119307,CAM2P.2,118.6,86.2,31.6
767313814,10/23/18 22:24,604519819,CAM2P.6,118.6,86.2,31.6
767329131,21:59.3,506540632,CAM2P.3,118.6,86.2,31.6
767362143,10/24/18 0:03,604519819,CAM2P.6,118.6,86.2,31.6
767440939,45:05.6,523490080,CAM2P.5,118.6,86.2,31.6
767441755,26:39.1,480119307,CAM2P.2,118.6,86.2,31.6
767455758,37:27.2,480119305,CAM2P.1,118.6,86.2,31.6
767922048,10/24/18 19:19,604519819,CAM2P.6,118.6,86.2,31.6
768053094,10/24/18 21:21,604519819,CAM2P.6,118.6,86.2,31.6
768145246,10/24/18 23:03,604519819,CAM2P.6,118.6,86.2,31.6
768253493,28:50.5,480119307,CAM2P.2,118.6,86.2,31.6
768253835,45:38.6,480119305,CAM2P.1,118.6,86.2,31.6
768434190,17:32.8,523490076,CAM2P.4,118.6,86.2,31.6
768476976,05:39.2,480119305,CAM2P.1,118.6,86.2,31.6
768606677,18:15.2,480119307,CAM2P.2,118.6,86.2,31.6
768648163,52:45.4,480119305,CAM2P.1,118.6,86.2,31.6
768653642,10/25/18 19:46,604519819,CAM2P.6,118.6,86.2,31.6
768746295,53:27.1,,,,,
768780431,10/25/18 21:42,604519819,CAM2P.6,118.6,86.2,31.6
768807532,27:58.5,480119307,CAM2P.2,118.6,86.2,31.6
768830296,06:39.7,506540632,CAM2P.3,118.6,86.2,31.6
768848370,50:45.3,604519819,CAM2P.6,118.6,86.2,31.6
768939823,21:27.3,480119307,CAM2P.2,118.6,86.2,31.6
768939913,35:07.6,480119305,CAM2P.1,118.6,86.2,31.6
769226630,40:58.5,480119307,CAM2P.2,118.6,86.2,31.6
769275162,01:53.9,480119305,CAM2P.1,118.6,86.2,31.6
769286804,33:38.4,604519819,CAM2P.6,118.6,86.2,31.6
769324469,,722885523,DS.1,,,
769382457,10/26/18 20:24,604519819,CAM2P.6,118.6,86.2,31.6
769390352,06:59.6,506540632,CAM2P.3,118.6,86.2,31.6
769464890,10/26/18 22:03,604519819,CAM2P.6,118.6,86.2,31.6
769497541,39:27.6,,,,,
769667208,26:14.1,480119307,CAM2P.2,118.6,86.2,31.6
769667739,36:58.6,480119305,CAM2P.1,118.6,86.2,31.6
769727665,08:37.6,523490076,CAM2P.4,118.6,86.2,31.6
769758171,10/29/18 18:28,604519819,CAM2P.6,118.6,86.2,31.6
769783100,47:36.4,480119305,CAM2P.1,118.6,86.2,31.6
769811903,11:22.9,480119307,CAM2P.2,118.6,86.2,31.6
769832716,36:36.4,722885523,DS.1,118.6,86.2,31.6
769856682,10/29/18 20:27,604519819,CAM2P.6,118.6,86.2,31.6
769951302,10/29/18 21:57,604519819,CAM2P.6,118.6,86.2,31.6
769965141,10/29/18 16:31,769904239,MESO.1,118.6,86.2,31.6
769988496,10/29/18 22:36,,,,,
770058134,10/4/18 19:00,,,,,
770127462,35:06.5,480119305,CAM2P.1,118.6,86.2,31.6
770192152,33:26.6,722885523,DS.1,118.6,86.2,31.6
770215216,32:58.0,480119307,CAM2P.2,118.6,86.2,31.6
770215287,54:25.1,,,,,
770215367,04:08.4,523490080,CAM2P.5,118.6,86.2,31.6
770216325,18:42.0,480119305,CAM2P.1,118.6,86.2,31.6
770216854,10/30/18 17:43,604519819,CAM2P.6,118.6,86.2,31.6
770233337,10:10.2,722885523,DS.1,118.6,86.2,31.6
770234832,13:05.0,523490080,CAM2P.5,118.6,86.2,31.6
770235078,56:01.9,480119305,CAM2P.1,118.6,86.2,31.6
770236738,11:53.8,480119307,CAM2P.2,118.6,86.2,31.6
770238113,33:09.0,604519819,CAM2P.6,118.6,86.2,31.6
770239797,59:51.1,722885523,DS.1,118.6,86.2,31.6
770246989,9/21/18 19:00,,,,,
770248369,31:00.1,722885523,DS.1,118.6,86.2,31.6
770687839,15:05.1,480119307,CAM2P.2,118.6,86.2,31.6
770688187,10/31/18 15:32,,,,,
770921623,42:22.5,480119307,CAM2P.2,118.6,86.2,31.6
770935047,10/31/18 17:22,604519819,CAM2P.6,118.6,86.2,31.6
770971214,15:06.5,722885523,DS.1,118.6,86.2,31.6
771038415,31:38.3,480119307,CAM2P.2,118.6,86.2,31.6
771132647,49:02.2,722885523,DS.1,118.6,86.2,31.6
771137397,10/31/18 19:34,604519819,CAM2P.6,118.6,86.2,31.6
771154155,08:24.9,480119307,CAM2P.2,118.6,86.2,31.6
771177551,28:09.2,523490076,CAM2P.4,118.6,86.2,31.6
771235817,10/31/18 20:59,604519819,CAM2P.6,118.6,86.2,31.6
771271701,54:12.8,722885523,DS.1,118.6,86.2,31.6
771658602,13:44.6,480119307,CAM2P.2,118.6,86.2,31.6
771835340,59:35.8,480119307,CAM2P.2,118.6,86.2,31.6
771880931,17:41.5,,,,,
771973920,52:27.2,480119307,CAM2P.2,118.6,86.2,31.6
772088768,41:51.0,769904239,MESO.1,118.6,86.2,31.6
772092601,11/1/18 20:21,,,,,
772121537,56:08.9,480119307,CAM2P.2,118.6,86.2,31.6
772126041,11/1/18 22:15,604519819,CAM2P.6,118.6,86.2,31.6
772172502,20:55.1,480119307,CAM2P.2,118.6,86.2,31.6
772503570,11/2/18 18:20,604519819,CAM2P.6,118.6,86.2,31.6
772584313,11/2/18 19:30,,,,,
772613825,31:54.4,480119307,CAM2P.2,118.6,86.2,31.6
772613829,11/2/18 20:13,604519819,CAM2P.6,118.6,86.2,31.6
772616912,15:39.3,769904239,MESO.1,118.6,86.2,31.6
773079584,11/5/18 15:18,,,,,
773079681,14:28.9,480119307,CAM2P.2,118.6,86.2,31.6
773079706,00:52.0,523490080,CAM2P.5,118.6,86.2,31.6
773329411,11/5/18 17:44,,,,,
773369913,39:42.1,722885523,DS.1,118.6,86.2,31.6
773370775,53:57.9,,,,,
773411402,11/5/18 18:34,604519819,CAM2P.6,118.6,86.2,31.6
773419433,11/5/18 18:39,604519819,CAM2P.6,118.6,86.2,31.6
773469135,59:25.6,480119307,CAM2P.2,118.6,86.2,31.6
773537611,23:23.8,722885523,DS.1,118.6,86.2,31.6
773643161,39:14.1,480119307,CAM2P.2,118.6,86.2,31.6
773684387,14:12.1,722885523,DS.1,118.6,86.2,31.6
773688851,59:55.1,769904239,MESO.1,118.6,86.2,31.6
773742844,18:12.1,480119307,CAM2P.2,118.6,86.2,31.6
773780226,36:18.5,762899596,3Pscope,,,
773939589,45:01.4,523490080,CAM2P.5,118.6,86.2,31.6
773939791,13:26.2,480119307,CAM2P.2,118.6,86.2,31.6
774071765,48:20.3,480119307,CAM2P.2,118.6,86.2,31.6
774116840,42:28.1,722885523,DS.1,118.6,86.2,31.6
774145732,11/6/18 18:37,604519819,CAM2P.6,118.6,86.2,31.6
